Date,sulfate,nitrate,ID
17-06-2002,NA,NA,55
18-06-2002,NA,NA,55
19-06-2002,1.89,0.579,55
20-06-2002,NA,NA,55
21-06-2002,NA,NA,55
22-06-2002,1.3,0.422,55
23-06-2002,NA,NA,55
24-06-2002,NA,NA,55
25-06-2002,3,1.25,55
26-06-2002,NA,NA,55
27-06-2002,NA,NA,55
28-06-2002,NA,NA,55
29-06-2002,2.1,0.769,55
30-06-2002,NA,NA,55
01-07-2002,NA,0.154,55
02-07-2002,NA,NA,55
03-07-2002,NA,NA,55
04-07-2002,NA,NA,55
05-07-2002,NA,NA,55
06-07-2002,NA,NA,55
07-07-2002,2.73,0.689,55
08-07-2002,NA,NA,55
09-07-2002,NA,NA,55
10-07-2002,1.13,0.486,55
11-07-2002,NA,NA,55
12-07-2002,NA,NA,55
13-07-2002,2.94,0.429,55
14-07-2002,NA,NA,55
15-07-2002,NA,NA,55
16-07-2002,4.28,0.655,55
17-07-2002,NA,NA,55
18-07-2002,NA,NA,55
19-07-2002,NA,0.747,55
20-07-2002,NA,NA,55
21-07-2002,NA,NA,55
22-07-2002,NA,NA,55
23-07-2002,NA,NA,55
24-07-2002,NA,NA,55
25-07-2002,2.29,0.301,55
26-07-2002,NA,NA,55
27-07-2002,NA,NA,55
28-07-2002,2.69,0.316,55
29-07-2002,NA,NA,55
30-07-2002,NA,NA,55
31-07-2002,NA,NA,55
01-08-2002,NA,NA,55
02-08-2002,NA,NA,55
03-08-2002,2.6,0.494,55
04-08-2002,NA,NA,55
05-08-2002,NA,NA,55
06-08-2002,3.02,0.311,55
07-08-2002,NA,NA,55
08-08-2002,NA,NA,55
09-08-2002,2.25,0.55,55
10-08-2002,NA,NA,55
11-08-2002,NA,NA,55
12-08-2002,2.94,0.398,55
13-08-2002,NA,NA,55
14-08-2002,NA,NA,55
15-08-2002,0.949,0.124,55
16-08-2002,NA,NA,55
17-08-2002,NA,NA,55
18-08-2002,3.69,0.459,55
19-08-2002,NA,NA,55
20-08-2002,NA,NA,55
21-08-2002,NA,NA,55
22-08-2002,NA,NA,55
23-08-2002,NA,NA,55
24-08-2002,NA,0.291,55
25-08-2002,NA,NA,55
26-08-2002,NA,NA,55
27-08-2002,NA,0.148,55
28-08-2002,NA,NA,55
29-08-2002,NA,NA,55
30-08-2002,NA,NA,55
31-08-2002,NA,NA,55
01-09-2002,NA,NA,55
02-09-2002,2.86,0.404,55
03-09-2002,NA,NA,55
04-09-2002,NA,NA,55
05-09-2002,NA,NA,55
06-09-2002,NA,NA,55
07-09-2002,NA,NA,55
08-09-2002,NA,NA,55
09-09-2002,NA,NA,55
10-09-2002,NA,NA,55
11-09-2002,NA,0.418,55
12-09-2002,NA,NA,55
13-09-2002,NA,NA,55
14-09-2002,1.53,0.315,55
15-09-2002,NA,NA,55
16-09-2002,NA,NA,55
17-09-2002,4.62,0.227,55
18-09-2002,NA,NA,55
19-09-2002,NA,NA,55
20-09-2002,1.6,0.243,55
21-09-2002,NA,NA,55
22-09-2002,NA,NA,55
23-09-2002,1.53,0.514,55
24-09-2002,NA,NA,55
25-09-2002,NA,NA,55
26-09-2002,1.68,0.194,55
27-09-2002,NA,NA,55
28-09-2002,NA,NA,55
29-09-2002,4.93,0.494,55
30-09-2002,NA,NA,55
01-10-2002,NA,NA,55
02-10-2002,2,0.584,55
03-10-2002,NA,NA,55
04-10-2002,NA,NA,55
05-10-2002,NA,0.359,55
06-10-2002,NA,NA,55
07-10-2002,NA,NA,55
08-10-2002,6.98,0.612,55
09-10-2002,NA,NA,55
10-10-2002,NA,NA,55
11-10-2002,4.65,0.544,55
12-10-2002,NA,NA,55
13-10-2002,NA,NA,55
14-10-2002,NA,NA,55
15-10-2002,NA,NA,55
16-10-2002,NA,NA,55
17-10-2002,5.71,0.528,55
18-10-2002,NA,NA,55
19-10-2002,NA,NA,55
20-10-2002,4.03,0.473,55
21-10-2002,NA,NA,55
22-10-2002,NA,NA,55
23-10-2002,3.64,0.603,55
24-10-2002,NA,NA,55
25-10-2002,NA,NA,55
26-10-2002,2.87,0.48,55
27-10-2002,NA,NA,55
28-10-2002,NA,NA,55
29-10-2002,2.57,0.435,55
30-10-2002,NA,NA,55
31-10-2002,NA,NA,55
01-11-2002,3.3,0.778,55
02-11-2002,NA,NA,55
03-11-2002,NA,NA,55
04-11-2002,4.25,0.563,55
05-11-2002,NA,NA,55
06-11-2002,NA,NA,55
07-11-2002,2.93,0.347,55
08-11-2002,NA,NA,55
09-11-2002,NA,NA,55
10-11-2002,2.49,0.405,55
11-11-2002,NA,NA,55
12-11-2002,NA,NA,55
13-11-2002,NA,0.941,55
14-11-2002,NA,NA,55
15-11-2002,NA,NA,55
16-11-2002,1.73,0.462,55
17-11-2002,NA,NA,55
18-11-2002,NA,NA,55
19-11-2002,2.92,0.553,55
20-11-2002,NA,NA,55
21-11-2002,NA,NA,55
22-11-2002,2.32,0.38,55
23-11-2002,NA,NA,55
24-11-2002,NA,NA,55
25-11-2002,4.79,1.5,55
26-11-2002,NA,NA,55
27-11-2002,NA,NA,55
28-11-2002,4.87,0.652,55
29-11-2002,NA,NA,55
30-11-2002,NA,NA,55
01-12-2002,2.02,0.468,55
02-12-2002,NA,NA,55
03-12-2002,NA,NA,55
04-12-2002,2.14,0.773,55
05-12-2002,NA,NA,55
06-12-2002,NA,NA,55
07-12-2002,5.56,1.02,55
08-12-2002,NA,NA,55
09-12-2002,NA,NA,55
10-12-2002,1.61,0.59,55
11-12-2002,NA,NA,55
12-12-2002,NA,NA,55
13-12-2002,NA,NA,55
14-12-2002,NA,NA,55
15-12-2002,NA,NA,55
16-12-2002,NA,1.37,55
17-12-2002,NA,NA,55
18-12-2002,NA,NA,55
19-12-2002,2.59,0.714,55
20-12-2002,NA,NA,55
21-12-2002,NA,NA,55
22-12-2002,NA,NA,55
23-12-2002,NA,NA,55
24-12-2002,NA,NA,55
25-12-2002,1.67,0.504,55
26-12-2002,NA,NA,55
27-12-2002,NA,NA,55
28-12-2002,1.76,0.529,55
29-12-2002,NA,NA,55
30-12-2002,NA,NA,55
31-12-2002,3.03,0.985,55
01-01-2003,NA,NA,55
02-01-2003,NA,NA,55
03-01-2003,2.53,0.455,55
04-01-2003,NA,NA,55
05-01-2003,NA,NA,55
06-01-2003,2.5,0.802,55
07-01-2003,NA,NA,55
08-01-2003,NA,NA,55
09-01-2003,1.68,0.685,55
10-01-2003,NA,NA,55
11-01-2003,NA,NA,55
12-01-2003,NA,NA,55
13-01-2003,NA,NA,55
14-01-2003,NA,NA,55
15-01-2003,2.14,0.971,55
16-01-2003,NA,NA,55
17-01-2003,NA,NA,55
18-01-2003,3.75,1.01,55
19-01-2003,NA,NA,55
20-01-2003,NA,NA,55
21-01-2003,NA,NA,55
22-01-2003,NA,NA,55
23-01-2003,NA,NA,55
24-01-2003,1.35,1.5,55
25-01-2003,NA,NA,55
26-01-2003,NA,NA,55
27-01-2003,3.18,1.19,55
28-01-2003,NA,NA,55
29-01-2003,NA,NA,55
30-01-2003,2.97,1.09,55
31-01-2003,NA,NA,55
01-02-2003,NA,NA,55
02-02-2003,2.86,0.847,55
03-02-2003,NA,NA,55
04-02-2003,NA,NA,55
05-02-2003,1.7,0.321,55
06-02-2003,NA,NA,55
07-02-2003,NA,NA,55
08-02-2003,2.42,0.475,55
09-02-2003,NA,NA,55
10-02-2003,NA,NA,55
11-02-2003,1.89,0.422,55
12-02-2003,NA,NA,55
13-02-2003,NA,NA,55
14-02-2003,NA,NA,55
15-02-2003,NA,NA,55
16-02-2003,NA,NA,55
17-02-2003,2.27,0.641,55
18-02-2003,NA,NA,55
19-02-2003,NA,NA,55
20-02-2003,4.68,1.14,55
21-02-2003,NA,NA,55
22-02-2003,NA,NA,55
23-02-2003,NA,NA,55
24-02-2003,NA,NA,55
25-02-2003,NA,NA,55
26-02-2003,2.79,0.961,55
27-02-2003,NA,NA,55
28-02-2003,NA,NA,55
01-03-2003,5.93,0.838,55
02-03-2003,NA,NA,55
03-03-2003,NA,NA,55
04-03-2003,4.05,0.673,55
05-03-2003,NA,NA,55
06-03-2003,NA,NA,55
07-03-2003,5.74,1.23,55
08-03-2003,NA,NA,55
09-03-2003,NA,NA,55
10-03-2003,2.46,0.714,55
11-03-2003,NA,NA,55
12-03-2003,NA,NA,55
13-03-2003,6.66,1.31,55
14-03-2003,NA,NA,55
15-03-2003,NA,NA,55
16-03-2003,NA,NA,55
17-03-2003,NA,NA,55
18-03-2003,NA,NA,55
19-03-2003,6.85,0.793,55
20-03-2003,NA,NA,55
21-03-2003,NA,NA,55
22-03-2003,2.67,0.409,55
23-03-2003,NA,NA,55
24-03-2003,NA,NA,55
25-03-2003,5.82,0.538,55
26-03-2003,NA,NA,55
27-03-2003,NA,NA,55
28-03-2003,4.97,1.11,55
29-03-2003,NA,NA,55
30-03-2003,NA,NA,55
31-03-2003,3.23,0.336,55
01-04-2003,NA,NA,55
02-04-2003,NA,NA,55
03-04-2003,3.94,0.675,55
04-04-2003,NA,NA,55
05-04-2003,NA,NA,55
06-04-2003,NA,0.86,55
07-04-2003,NA,NA,55
08-04-2003,NA,NA,55
09-04-2003,NA,NA,55
10-04-2003,NA,NA,55
11-04-2003,NA,NA,55
12-04-2003,4.55,0.745,55
13-04-2003,NA,NA,55
14-04-2003,NA,NA,55
15-04-2003,5.72,1.1,55
16-04-2003,NA,NA,55
17-04-2003,NA,NA,55
18-04-2003,4.8,0.671,55
19-04-2003,NA,NA,55
20-04-2003,NA,NA,55
21-04-2003,NA,1.24,55
22-04-2003,NA,NA,55
23-04-2003,NA,NA,55
24-04-2003,5.09,1.01,55
25-04-2003,NA,NA,55
26-04-2003,NA,NA,55
27-04-2003,NA,NA,55
28-04-2003,NA,NA,55
29-04-2003,NA,NA,55
30-04-2003,3.6,0.661,55
01-05-2003,NA,NA,55
02-05-2003,NA,NA,55
03-05-2003,3.39,0.552,55
04-05-2003,NA,NA,55
05-05-2003,NA,NA,55
06-05-2003,3.42,0.706,55
07-05-2003,NA,NA,55
08-05-2003,NA,NA,55
09-05-2003,NA,NA,55
10-05-2003,NA,NA,55
11-05-2003,NA,NA,55
12-05-2003,4.36,0.491,55
13-05-2003,NA,NA,55
14-05-2003,NA,NA,55
15-05-2003,4.64,1.12,55
16-05-2003,NA,NA,55
17-05-2003,NA,NA,55
18-05-2003,2.84,0.812,55
19-05-2003,NA,NA,55
20-05-2003,NA,NA,55
21-05-2003,1.96,0.829,55
22-05-2003,NA,NA,55
23-05-2003,NA,NA,55
24-05-2003,2.95,0.375,55
25-05-2003,NA,NA,55
26-05-2003,NA,NA,55
27-05-2003,5.46,0.257,55
28-05-2003,NA,NA,55
29-05-2003,NA,NA,55
30-05-2003,6.74,0.36,55
31-05-2003,NA,NA,55
01-06-2003,NA,NA,55
02-06-2003,NA,NA,55
03-06-2003,NA,NA,55
04-06-2003,NA,NA,55
05-06-2003,4.49,0.706,55
06-06-2003,NA,NA,55
07-06-2003,NA,NA,55
08-06-2003,2.78,0.321,55
09-06-2003,NA,NA,55
10-06-2003,NA,NA,55
11-06-2003,3.65,0.389,55
12-06-2003,NA,NA,55
13-06-2003,NA,NA,55
14-06-2003,2.47,0.609,55
15-06-2003,NA,NA,55
16-06-2003,NA,NA,55
17-06-2003,2.71,0.632,55
18-06-2003,NA,NA,55
19-06-2003,NA,NA,55
20-06-2003,1.23,0.268,55
21-06-2003,NA,NA,55
22-06-2003,NA,NA,55
23-06-2003,4.05,0.422,55
24-06-2003,NA,NA,55
25-06-2003,NA,NA,55
26-06-2003,5.89,0.333,55
27-06-2003,NA,NA,55
28-06-2003,NA,NA,55
29-06-2003,NA,NA,55
30-06-2003,NA,NA,55
01-07-2003,NA,NA,55
02-07-2003,2.14,0.656,55
03-07-2003,NA,NA,55
04-07-2003,NA,NA,55
05-07-2003,3.22,0.95,55
06-07-2003,NA,NA,55
07-07-2003,NA,NA,55
08-07-2003,2.87,0.715,55
09-07-2003,NA,NA,55
10-07-2003,NA,NA,55
11-07-2003,3.83,0.502,55
12-07-2003,NA,NA,55
13-07-2003,NA,NA,55
14-07-2003,2.32,0.508,55
15-07-2003,NA,NA,55
16-07-2003,NA,NA,55
17-07-2003,6.61,0.852,55
18-07-2003,NA,NA,55
19-07-2003,NA,NA,55
20-07-2003,3.63,0.732,55
21-07-2003,NA,NA,55
22-07-2003,NA,NA,55
23-07-2003,1.87,0.424,55
24-07-2003,NA,NA,55
25-07-2003,NA,NA,55
26-07-2003,2.78,0.735,55
27-07-2003,NA,NA,55
28-07-2003,NA,NA,55
29-07-2003,3.46,0.344,55
30-07-2003,NA,NA,55
31-07-2003,NA,NA,55
01-08-2003,4.07,0.646,55
02-08-2003,NA,NA,55
03-08-2003,NA,NA,55
04-08-2003,2.38,0.439,55
05-08-2003,NA,NA,55
06-08-2003,NA,NA,55
07-08-2003,1.9,0.194,55
08-08-2003,NA,NA,55
09-08-2003,NA,NA,55
10-08-2003,NA,NA,55
11-08-2003,NA,NA,55
12-08-2003,NA,NA,55
13-08-2003,1.68,0.693,55
14-08-2003,NA,NA,55
15-08-2003,NA,NA,55
16-08-2003,1.9,0.416,55
17-08-2003,NA,NA,55
18-08-2003,NA,NA,55
19-08-2003,1.93,0.343,55
20-08-2003,NA,NA,55
21-08-2003,NA,NA,55
22-08-2003,NA,NA,55
23-08-2003,NA,NA,55
24-08-2003,NA,NA,55
25-08-2003,NA,1.29,55
26-08-2003,NA,NA,55
27-08-2003,NA,NA,55
28-08-2003,0.999,0.377,55
29-08-2003,NA,NA,55
30-08-2003,NA,NA,55
31-08-2003,3.4,0.316,55
01-09-2003,NA,NA,55
02-09-2003,NA,NA,55
03-09-2003,2.31,0.362,55
04-09-2003,NA,NA,55
05-09-2003,NA,NA,55
06-09-2003,2.15,0.187,55
07-09-2003,NA,NA,55
08-09-2003,NA,NA,55
09-09-2003,4.59,0.213,55
10-09-2003,NA,NA,55
11-09-2003,NA,NA,55
12-09-2003,5.21,0.433,55
13-09-2003,NA,NA,55
14-09-2003,NA,NA,55
15-09-2003,5.3,0.237,55
16-09-2003,NA,NA,55
17-09-2003,NA,NA,55
18-09-2003,5.84,0.386,55
19-09-2003,NA,NA,55
20-09-2003,NA,NA,55
21-09-2003,1.88,0.269,55
22-09-2003,NA,NA,55
23-09-2003,NA,NA,55
24-09-2003,2.45,0.504,55
25-09-2003,NA,NA,55
26-09-2003,NA,NA,55
27-09-2003,1.32,0.27,55
28-09-2003,NA,NA,55
29-09-2003,NA,NA,55
30-09-2003,3.27,0.424,55
01-10-2003,NA,NA,55
02-10-2003,NA,NA,55
03-10-2003,5.83,0.509,55
04-10-2003,NA,NA,55
05-10-2003,NA,NA,55
06-10-2003,5.03,0.406,55
07-10-2003,NA,NA,55
08-10-2003,NA,NA,55
09-10-2003,3.55,0.428,55
10-10-2003,NA,NA,55
11-10-2003,NA,NA,55
12-10-2003,3.39,0.525,55
13-10-2003,NA,NA,55
14-10-2003,NA,NA,55
15-10-2003,3.32,0.201,55
16-10-2003,NA,NA,55
17-10-2003,NA,NA,55
18-10-2003,4.05,0.298,55
19-10-2003,NA,NA,55
20-10-2003,NA,NA,55
21-10-2003,4.59,0.41,55
22-10-2003,NA,NA,55
23-10-2003,NA,NA,55
24-10-2003,3.31,0.967,55
25-10-2003,NA,NA,55
26-10-2003,NA,NA,55
27-10-2003,3.72,0.617,55
28-10-2003,NA,NA,55
29-10-2003,NA,NA,55
30-10-2003,1.93,0.422,55
31-10-2003,NA,NA,55
01-11-2003,NA,NA,55
02-11-2003,1.66,0.384,55
03-11-2003,NA,NA,55
04-11-2003,NA,NA,55
05-11-2003,NA,NA,55
06-11-2003,NA,NA,55
07-11-2003,NA,NA,55
08-11-2003,2.65,0.491,55
09-11-2003,NA,NA,55
10-11-2003,NA,NA,55
11-11-2003,1.32,0.555,55
12-11-2003,NA,NA,55
13-11-2003,NA,NA,55
14-11-2003,0.99,0.5,55
15-11-2003,NA,NA,55
16-11-2003,NA,NA,55
17-11-2003,1.88,0.422,55
18-11-2003,NA,NA,55
19-11-2003,NA,NA,55
20-11-2003,1.69,0.331,55
21-11-2003,NA,NA,55
22-11-2003,NA,NA,55
23-11-2003,2.3,0.587,55
24-11-2003,NA,NA,55
25-11-2003,NA,NA,55
26-11-2003,3.08,0.679,55
27-11-2003,NA,NA,55
28-11-2003,NA,NA,55
29-11-2003,0.441,0.225,55
30-11-2003,NA,NA,55
01-12-2003,NA,NA,55
02-12-2003,1.64,0.825,55
03-12-2003,NA,NA,55
04-12-2003,NA,NA,55
05-12-2003,3.79,0.615,55
06-12-2003,NA,NA,55
07-12-2003,NA,NA,55
08-12-2003,3.51,1.02,55
09-12-2003,NA,NA,55
10-12-2003,NA,NA,55
11-12-2003,2.79,0.561,55
12-12-2003,NA,NA,55
13-12-2003,NA,NA,55
14-12-2003,2.75,0.387,55
15-12-2003,NA,NA,55
16-12-2003,NA,NA,55
17-12-2003,2.54,0.925,55
18-12-2003,NA,NA,55
19-12-2003,NA,NA,55
20-12-2003,0.833,0.489,55
21-12-2003,NA,NA,55
22-12-2003,NA,NA,55
23-12-2003,2.11,0.997,55
24-12-2003,NA,NA,55
25-12-2003,NA,NA,55
26-12-2003,2.41,0.475,55
27-12-2003,NA,NA,55
28-12-2003,NA,NA,55
29-12-2003,2.49,0.497,55
30-12-2003,NA,NA,55
31-12-2003,NA,NA,55
